"Fabric & Item Band Master — every fabric/item mapped to its correct pricing band. Advisors look up here (or via Quick Quote) — never memorise bands. Sorted with real fabrics first; accessory and motorisation items (brackets, chains, remotes, tape colours etc.) are grouped at the bottom of this list and excluded from the Fabric/Item dropdown, so scrolling the dropdown only shows fabrics.",,,,,,,,,,
FB_ID,Supplier,Product Category,Collection,Fabric/Item Name,Fabric/Item Code,Band,Price Table Reference,Fabric Type/Properties,Blackout/Dimout/Sheer/FR/Moisture Resistant,Notes
FB-01057,Decora,NuVo Vertical,,Hanson,,PRICE RANGE C,PT-00145,,,Auto-parsed from fabric list
FB-01075,Decora,NuVo Vertical Slats Only,,Hanson,,PRICE RANGE C,PT-00149,,,Auto-parsed from fabric list
FB-00901,Decora,Nuvo Romans,,Harper,,Price Band B,PT-00115,,,Auto-parsed from fabric list
FB-00910,Decora,Nuvo Curtains - Pencil Pleat,,Harper,,Price Band B,PT-00117,,,Auto-parsed from fabric list
FB-00919,Decora,Nuvo Curtains - Double Pinch,,Harper,,Price Band B,PT-00119,,,Auto-parsed from fabric list
FB-00928,Decora,Nuvo Curtains - Eyelet,,Harper,,Price Band B,PT-00121,,,Auto-parsed from fabric list
FB-00937,Decora,Nuvo Curtains - Wave,,Harper,,Price Band B,PT-00123,,,Auto-parsed from fabric list
FB-00902,Decora,Nuvo Romans,,Hartley,,Price Band B,PT-00115,,,Auto-parsed from fabric list
FB-00911,Decora,Nuvo Curtains - Pencil Pleat,,Hartley,,Price Band B,PT-00117,,,Auto-parsed from fabric list
FB-00920,Decora,Nuvo Curtains - Double Pinch,,Hartley,,Price Band B,PT-00119,,,Auto-parsed from fabric list
FB-00929,Decora,Nuvo Curtains - Eyelet,,Hartley,,Price Band B,PT-00121,,,Auto-parsed from fabric list
FB-00938,Decora,Nuvo Curtains - Wave,,Hartley,,Price Band B,PT-00123,,,Auto-parsed from fabric list
FB-00552,Decora,FB Romans,Fabric Box® Romans,Haven,,Price Band A,PT-00083,,,Auto-parsed from fabric list
FB-00609,Decora,FB Curtains - Pencil Pleat,The Fabric Box® Curtains - Pencil Pleat / 75mm & 150mm,Haven,,Price Band A,PT-00087,,,Auto-parsed from fabric list
FB-00666,Decora,FB Curtains - Double Pinch,The Fabric Box® Curtains - Double Pinch / 100mm & 150mm,Haven,,Price Band A,PT-00091,,,Auto-parsed from fabric list
FB-00723,Decora,FB Curtains - Triple Pinch,The Fabric Box® Curtains - Triple Pinch / 100mm & 150mm,Haven,,Price Band A,PT-00095,,,Auto-parsed from fabric list
FB-00780,Decora,FB Curtains - Eyelet,The Fabric Box® Curtains - Eyelet / 40mm & 50mm,Haven,,Price Band A,PT-00099,,,Auto-parsed from fabric list
FB-00837,Decora,FB Wave Curtain,Wave Curtain,Haven,,Price Band A,PT-00103,,,Auto-parsed from fabric list
FB-00010,Decora,FB Roller,,Hayden,,PRICE RANGE B,PT-00002,,,Auto-parsed from fabric list
FB-00150,Decora,FB Panels,,Hayden,,PRICE RANGE B,PT-00023,,,Auto-parsed from fabric list
FB-00237,Decora,Perfect Fit Roller,"Handle Insert / 35"" / 39"" / 43""",Hayden,,PRICE RANGE B,PT-00038,,,Auto-parsed from fabric list
FB-01051,Decora,NuVo Vertical,,Hayden,,PRICE RANGE B,PT-00144,,,Auto-parsed from fabric list
FB-01069,Decora,NuVo Vertical Slats Only,,Hayden,,PRICE RANGE B,PT-00148,,,Auto-parsed from fabric list
FB-00956,Decora,FB Verticals,,Hayden (89/127mm),,PRICE RANGE B,PT-00130,,,Auto-parsed from fabric list
FB-00997,Decora,FB Slats Only ,,Hayden (89/127mm),,PRICE RANGE B,PT-00134,,,Auto-parsed from fabric list
FB-00030,Decora,FB Roller,,Hayworth,,PRICE RANGE C,PT-00003,,,Auto-parsed from fabric list
FB-00168,Decora,FB Panels,,Hayworth,,PRICE RANGE C,PT-00024,,,Auto-parsed from fabric list
FB-00257,Decora,Perfect Fit Roller,Hayworth / Kelso / Mood / Messina / Lottie / Puriti / PERFECT FIT UNIVERSAL FRAME / Orissa / Mallory / Renzo,Hayworth,,PRICE RANGE C,PT-00039,,,Auto-parsed from fabric list
FB-01058,Decora,NuVo Vertical,,Hayworth,,PRICE RANGE C,PT-00145,,,Auto-parsed from fabric list
FB-01076,Decora,NuVo Vertical Slats Only,,Hayworth,,PRICE RANGE C,PT-00149,,,Auto-parsed from fabric list
FB-00971,Decora,FB Verticals,,Hayworth (89/127mm),,PRICE RANGE C,PT-00131,,,Auto-parsed from fabric list
FB-01012,Decora,FB Slats Only ,,Hayworth (89/127mm),,PRICE RANGE C,PT-00135,,,Auto-parsed from fabric list
FB-01474,Decora,Timberlux Prime,ADDITIONAL INFORMATION: / Tape uplift - 10% / Slat Pack - 30% reduction on ladder pricing / 50MM TIMBERLUX® BAMBOO,Haze,,ADDITIONAL INFORMATION: / Tape uplift - 10% / Slat Pack - 30% reduction on ladder pricing / 50MM TIMBERLUX® BAMBOO,PT-00186,,,Auto-parsed from fabric list
FB-00011,Decora,FB Roller,,Henlow,,PRICE RANGE B,PT-00002,,,Auto-parsed from fabric list
FB-00238,Decora,Perfect Fit Roller,"Handle Insert / 35"" / 39"" / 43""",Henlow,,PRICE RANGE B,PT-00038,,,Auto-parsed from fabric list
FB-00957,Decora,FB Verticals,,Henlow,,PRICE RANGE B,PT-00130,,,Auto-parsed from fabric list
FB-00998,Decora,FB Slats Only ,,Henlow,,PRICE RANGE B,PT-00134,,,Auto-parsed from fabric list
FB-01052,Decora,NuVo Vertical,,Henlow,,PRICE RANGE B,PT-00144,,,Auto-parsed from fabric list
FB-01070,Decora,NuVo Vertical Slats Only,,Henlow,,PRICE RANGE B,PT-00148,,,Auto-parsed from fabric list
FB-01092,Decora,Sunwood,SUNWOOD® - 35MM ESSENTIAL COLLECTION,Honey,,SUNWOOD® - 35MM ESSENTIAL COLLECTION,PT-00152,,,Auto-parsed from fabric list
FB-01103,Decora,Sunwood,SUNWOOD® WITH HERRINGBONE TAPES - 35MM ESSENTIAL COLLECTION,Honey,,SUNWOOD® WITH HERRINGBONE TAPES - 35MM ESSENTIAL COLLECTION,PT-00153,,,Auto-parsed from fabric list
FB-01117,Decora,Sunwood,,Honey,,Default,PT-00154,,,Auto-parsed from fabric list
FB-01137,Decora,Sunwood,,Honey,,Default,PT-00155,,,Auto-parsed from fabric list
FB-01157,Decora,Sunwood,,Honey,,Default,PT-00156,,,Auto-parsed from fabric list
FB-00338,Decora,Cruze FH & Tensioned,,Hovia,,Price Band C,PT-00060,,,Auto-parsed from fabric list
FB-00389,Decora,Perfect Fit Cruze TDBU,Price Band C,Hovia,,Price Band C,PT-00065,,,Auto-parsed from fabric list
FB-00440,Decora,Perfect Fit Cruze BU,Price Band C,Hovia,,Price Band C,PT-00070,,,Auto-parsed from fabric list
FB-00487,Decora,Cruze Fit To Frame,,Hovia,,Price Band C,PT-00075,,,Auto-parsed from fabric list
FB-00534,Decora,FB Softcell V-Series,,Hovia,,Price Band C,PT-00080,,,Auto-parsed from fabric list
FB-00293,Decora,Cruze Fascia Softshade,PRICE RANGE D,Hoxton,,PRICE RANGE D,PT-00051,,,Auto-parsed from fabric list
FB-00303,Decora,Softshade Perfect Fit,PRICE BAND D,Hoxton,,PRICE BAND D,PT-00056,,,Auto-parsed from fabric list
FB-00353,Decora,Cruze FH & Tensioned,,Hudson,,Price Band E,PT-00062,,,Auto-parsed from fabric list
FB-00404,Decora,Perfect Fit Cruze TDBU,Price Band E,Hudson,,Price Band E,PT-00067,,,Auto-parsed from fabric list
FB-00455,Decora,Perfect Fit Cruze BU,Price Band E,Hudson,,Price Band E,PT-00072,,,Auto-parsed from fabric list
FB-00502,Decora,Cruze Fit To Frame,,Hudson,,Price Band E,PT-00077,,,Auto-parsed from fabric list
FB-00549,Decora,FB Softcell V-Series,,Hudson,,Price Band E,PT-00082,,,Auto-parsed from fabric list
FB-01261,Decora,25mm Alumitex,PLAIN/METALLIC - 25MM,Hunter,,PLAIN/METALLIC - 25MM,PT-00169,,,Auto-parsed from fabric list
FB-00320,Decora,Cruze FH & Tensioned,**Max size for Bowery is 1200mm x 1600mm,Hypno,,Price Band B,PT-00059,,,Auto-parsed from fabric list
FB-00371,Decora,Perfect Fit Cruze TDBU,Price Band B,Hypno,,Price Band B,PT-00064,,,Auto-parsed from fabric list
FB-00422,Decora,Perfect Fit Cruze BU,Price Band B,Hypno,,Price Band B,PT-00069,,,Auto-parsed from fabric list
FB-00469,Decora,Cruze Fit To Frame,,Hypno,,Price Band B,PT-00074,,,Auto-parsed from fabric list
FB-00516,Decora,FB Softcell V-Series,,Hypno,,Price Band B,PT-00079,,,Auto-parsed from fabric list
FB-01430,Decora,Prime Alumitex,ALUMITEX PRIME VENETIANS - 35/50MM / ALUMITEX PRIME VENETIANS WITH TAPES - 35/50MM / Price Band A,Illusion,,Price Band A,PT-00182,,,Auto-parsed from fabric list
FB-01475,Decora,Timberlux Prime,ADDITIONAL INFORMATION: / Tape uplift - 10% / Slat Pack - 30% reduction on ladder pricing / 50MM TIMBERLUX® BAMBOO,Innocent,,ADDITIONAL INFORMATION: / Tape uplift - 10% / Slat Pack - 30% reduction on ladder pricing / 50MM TIMBERLUX® BAMBOO,PT-00186,,,Auto-parsed from fabric list
FB-01431,Decora,Prime Alumitex,ALUMITEX PRIME VENETIANS - 35/50MM / ALUMITEX PRIME VENETIANS WITH TAPES - 35/50MM / Price Band A,Ironclad,,Price Band A,PT-00182,,,Auto-parsed from fabric list
FB-00031,Decora,FB Roller,,Isla,,PRICE RANGE C,PT-00003,,,Auto-parsed from fabric list
FB-00169,Decora,FB Panels,,Isla,,PRICE RANGE C,PT-00024,,,Auto-parsed from fabric list
FB-00207,Decora,Contract Roller,,Isla,,PRICE RANGE C,PT-00028,,,Auto-parsed from fabric list
FB-00258,Decora,Perfect Fit Roller,Hayworth / Kelso / Mood / Messina / Lottie / Puriti / PERFECT FIT UNIVERSAL FRAME / Orissa / Mallory / Renzo,Isla,,PRICE RANGE C,PT-00039,,,Auto-parsed from fabric list
FB-00972,Decora,FB Verticals,,Isla,,PRICE RANGE C,PT-00131,,,Auto-parsed from fabric list
FB-01013,Decora,FB Slats Only ,,Isla,,PRICE RANGE C,PT-00135,,,Auto-parsed from fabric list
FB-01037,Decora,Contract Vertical,,Isla,,PRICE RANGE C,PT-00139,,,Auto-parsed from fabric list
FB-01262,Decora,25mm Alumitex,PLAIN/METALLIC - 25MM,Ivory,,PLAIN/METALLIC - 25MM,PT-00169,,,Auto-parsed from fabric list
FB-01411,Decora,Prime Alumitex,16mm Prime Alumitex,Ivory,,16mm Prime Alumitex,PT-00181,,,Auto-parsed from fabric list
FB-00594,Decora,FB Romans,,Jareh,,Price Band D,PT-00086,,,Auto-parsed from fabric list
FB-00651,Decora,FB Curtains - Pencil Pleat,,Jareh,,Price Band D,PT-00090,,,Auto-parsed from fabric list
FB-00708,Decora,FB Curtains - Double Pinch,,Jareh,,Price Band D,PT-00094,,,Auto-parsed from fabric list
FB-00765,Decora,FB Curtains - Triple Pinch,,Jareh,,Price Band D,PT-00098,,,Auto-parsed from fabric list
FB-00822,Decora,FB Curtains - Eyelet,,Jareh,,Price Band D,PT-00102,,,Auto-parsed from fabric list
FB-00879,Decora,FB Wave Curtain,,Jareh,,Price Band D,PT-00106,,,Auto-parsed from fabric list
FB-01175,Decora,Sunwood,SUNWOOD® - 50MM BAMBOO & GLOSS,Jarrah,,SUNWOOD® - 50MM BAMBOO & GLOSS,PT-00157,,,Auto-parsed from fabric list
FB-01180,Decora,Sunwood,SUNWOOD® WITH HERRINGBONE TAPES - 50MM BAMBOO & GLOSS,Jarrah,,SUNWOOD® WITH HERRINGBONE TAPES - 50MM BAMBOO & GLOSS,PT-00158,,,Auto-parsed from fabric list
FB-01185,Decora,Sunwood,SUNWOOD® WITH FLATWEAVE TAPES - 50MM BAMBOO & GLOSS,Jarrah,,SUNWOOD® WITH FLATWEAVE TAPES - 50MM BAMBOO & GLOSS,PT-00159,,,Auto-parsed from fabric list
FB-01263,Decora,25mm Alumitex,PLAIN/METALLIC - 25MM,Jazz,,PLAIN/METALLIC - 25MM,PT-00169,,,Auto-parsed from fabric list
FB-00903,Decora,Nuvo Romans,,Juno,,Price Band B,PT-00115,,,Auto-parsed from fabric list
FB-00912,Decora,Nuvo Curtains - Pencil Pleat,,Juno,,Price Band B,PT-00117,,,Auto-parsed from fabric list
FB-00921,Decora,Nuvo Curtains - Double Pinch,,Juno,,Price Band B,PT-00119,,,Auto-parsed from fabric list
FB-00930,Decora,Nuvo Curtains - Eyelet,,Juno,,Price Band B,PT-00121,,,Auto-parsed from fabric list
FB-00939,Decora,Nuvo Curtains - Wave,,Juno,,Price Band B,PT-00123,,,Auto-parsed from fabric list
FB-00575,Decora,FB Romans,,Kairo,,Price Band C,PT-00085,,,Auto-parsed from fabric list
FB-00633,Decora,FB Curtains - Pencil Pleat,,Kairo,,Price Band C,PT-00089,,,Auto-parsed from fabric list
FB-00690,Decora,FB Curtains - Double Pinch,,Kairo,,Price Band C,PT-00093,,,Auto-parsed from fabric list
FB-00747,Decora,FB Curtains - Triple Pinch,,Kairo,,Price Band C,PT-00097,,,Auto-parsed from fabric list
FB-00804,Decora,FB Curtains - Eyelet,,Kairo,,Price Band C,PT-00101,,,Auto-parsed from fabric list
FB-00861,Decora,FB Wave Curtain,,Kairo,,Price Band C,PT-00105,,,Auto-parsed from fabric list
FB-00904,Decora,Nuvo Romans,,Kali,,Price Band B,PT-00115,,,Auto-parsed from fabric list
FB-00913,Decora,Nuvo Curtains - Pencil Pleat,,Kali,,Price Band B,PT-00117,,,Auto-parsed from fabric list
FB-00922,Decora,Nuvo Curtains - Double Pinch,,Kali,,Price Band B,PT-00119,,,Auto-parsed from fabric list
FB-00931,Decora,Nuvo Curtains - Eyelet,,Kali,,Price Band B,PT-00121,,,Auto-parsed from fabric list
FB-00940,Decora,Nuvo Curtains - Wave,,Kali,,Price Band B,PT-00123,,,Auto-parsed from fabric list
FB-01093,Decora,Sunwood,SUNWOOD® - 35MM ESSENTIAL COLLECTION,Kalm,,SUNWOOD® - 35MM ESSENTIAL COLLECTION,PT-00152,,,Auto-parsed from fabric list
FB-01104,Decora,Sunwood,SUNWOOD® WITH HERRINGBONE TAPES - 35MM ESSENTIAL COLLECTION,Kalm,,SUNWOOD® WITH HERRINGBONE TAPES - 35MM ESSENTIAL COLLECTION,PT-00153,,,Auto-parsed from fabric list
FB-01118,Decora,Sunwood,,Kalm,,Default,PT-00154,,,Auto-parsed from fabric list
FB-01138,Decora,Sunwood,,Kalm,,Default,PT-00155,,,Auto-parsed from fabric list
FB-01158,Decora,Sunwood,,Kalm,,Default,PT-00156,,,Auto-parsed from fabric list
FB-00309,Decora,Cruze FH & Tensioned,CZP01 Free Hanging / CZP04 Tensioned Bottom Up / Day & Night - CZP03 Freehanging/ CZP08 Tensioned / All Fabric Combinations,Kana,,Price Band A,PT-00058,,,Auto-parsed from fabric list
FB-00360,Decora,Perfect Fit Cruze TDBU,CZP12 Perfect Fit Tensioned Top Down Bottom Up - Golden Oak & Mahogany Frame / Price Band A,Kana,,Price Band A,PT-00063,,,Auto-parsed from fabric list
FB-00411,Decora,Perfect Fit Cruze BU,CZP11 Perfect Fit Tensioned Bottom Up - Golden Oak & Mahogany Frame / Price Band A,Kana,,Price Band A,PT-00068,,,Auto-parsed from fabric list
FB-00458,Decora,Cruze Fit To Frame,CZP09 Fit to Frame Bead Clip/CZP10 Fit to Frame Taped,Kana,,Price Band A,PT-00073,,,Auto-parsed from fabric list
FB-00505,Decora,FB Softcell V-Series,V05 Free Hanging Bottom Up Chain,Kana,,Price Band A,PT-00078,,,Auto-parsed from fabric list
FB-00294,Decora,Cruze Fascia Softshade,PRICE RANGE D,Kanza,,PRICE RANGE D,PT-00051,,,Auto-parsed from fabric list
FB-00304,Decora,Softshade Perfect Fit,PRICE BAND D,Kanza,,PRICE BAND D,PT-00056,,,Auto-parsed from fabric list
FB-01476,Decora,Timberlux Prime,ADDITIONAL INFORMATION: / Tape uplift - 10% / Slat Pack - 30% reduction on ladder pricing / 50MM TIMBERLUX® BAMBOO,Karri,,ADDITIONAL INFORMATION: / Tape uplift - 10% / Slat Pack - 30% reduction on ladder pricing / 50MM TIMBERLUX® BAMBOO,PT-00186,,,Auto-parsed from fabric list
FB-00012,Decora,FB Roller,,Kashi,,PRICE RANGE B,PT-00002,,,Auto-parsed from fabric list
FB-00151,Decora,FB Panels,,Kashi,,PRICE RANGE B,PT-00023,,,Auto-parsed from fabric list
FB-00239,Decora,Perfect Fit Roller,"Handle Insert / 35"" / 39"" / 43""",Kashi,,PRICE RANGE B,PT-00038,,,Auto-parsed from fabric list
FB-00576,Decora,FB Romans,,Keates,,Price Band C,PT-00085,,,Auto-parsed from fabric list
FB-00634,Decora,FB Curtains - Pencil Pleat,,Keates,,Price Band C,PT-00089,,,Auto-parsed from fabric list
FB-00691,Decora,FB Curtains - Double Pinch,,Keates,,Price Band C,PT-00093,,,Auto-parsed from fabric list
FB-00748,Decora,FB Curtains - Triple Pinch,,Keates,,Price Band C,PT-00097,,,Auto-parsed from fabric list
FB-00805,Decora,FB Curtains - Eyelet,,Keates,,Price Band C,PT-00101,,,Auto-parsed from fabric list
FB-00862,Decora,FB Wave Curtain,,Keates,,Price Band C,PT-00105,,,Auto-parsed from fabric list
FB-00013,Decora,FB Roller,,Kelso,,PRICE RANGE B,PT-00002,,,Auto-parsed from fabric list
FB-00240,Decora,Perfect Fit Roller,"Handle Insert / 35"" / 39"" / 43""",Kelso,,PRICE RANGE B,PT-00038,,,Auto-parsed from fabric list
FB-00063,Decora,FB Roller,,Kelso Blockout,,PRICE RANGE D,PT-00004,,,Auto-parsed from fabric list
FB-01094,Decora,Sunwood,SUNWOOD® - 35MM ESSENTIAL COLLECTION,Khol,,SUNWOOD® - 35MM ESSENTIAL COLLECTION,PT-00152,,,Auto-parsed from fabric list
FB-01105,Decora,Sunwood,SUNWOOD® WITH HERRINGBONE TAPES - 35MM ESSENTIAL COLLECTION,Khol,,SUNWOOD® WITH HERRINGBONE TAPES - 35MM ESSENTIAL COLLECTION,PT-00153,,,Auto-parsed from fabric list
FB-01119,Decora,Sunwood,,Khol,,Default,PT-00154,,,Auto-parsed from fabric list
FB-01139,Decora,Sunwood,,Khol,,Default,PT-00155,,,Auto-parsed from fabric list
FB-01159,Decora,Sunwood,,Khol,,Default,PT-00156,,,Auto-parsed from fabric list
FB-00339,Decora,Cruze FH & Tensioned,,Kimora,,Price Band C,PT-00060,,,Auto-parsed from fabric list
FB-00390,Decora,Perfect Fit Cruze TDBU,Price Band C,Kimora,,Price Band C,PT-00065,,,Auto-parsed from fabric list
FB-00441,Decora,Perfect Fit Cruze BU,Price Band C,Kimora,,Price Band C,PT-00070,,,Auto-parsed from fabric list
FB-00488,Decora,Cruze Fit To Frame,,Kimora,,Price Band C,PT-00075,,,Auto-parsed from fabric list
FB-00535,Decora,FB Softcell V-Series,,Kimora,,Price Band C,PT-00080,,,Auto-parsed from fabric list
FB-01120,Decora,Sunwood,,Koa,,Default,PT-00154,,,Auto-parsed from fabric list
FB-01140,Decora,Sunwood,,Koa,,Default,PT-00155,,,Auto-parsed from fabric list
FB-01160,Decora,Sunwood,,Koa,,Default,PT-00156,,,Auto-parsed from fabric list
FB-00958,Decora,FB Verticals,,Kobe,,PRICE RANGE B,PT-00130,,,Auto-parsed from fabric list
FB-00999,Decora,FB Slats Only ,,Kobe,,PRICE RANGE B,PT-00134,,,Auto-parsed from fabric list
FB-00131,Decora,Nuvo Roller,,Kona,,PRICE RANGE C,PT-00020,,,Auto-parsed from fabric list
FB-01482,Decora,Timberlux Prime,ADDITIONAL INFORMATION: / Tape uplift - 10% / Slat Pack - 30% reduction on ladder pricing / 50MM TIMBERLUX® ABACHI,Kosso,,ADDITIONAL INFORMATION: / Tape uplift - 10% / Slat Pack - 30% reduction on ladder pricing / 50MM TIMBERLUX® ABACHI,PT-00187,,,Auto-parsed from fabric list
FB-01085,Decora,Durashade,,Kuta,,PRICE RANGE B,PT-00151,,,Auto-parsed from fabric list
FB-01432,Decora,Prime Alumitex,ALUMITEX PRIME VENETIANS - 35/50MM / ALUMITEX PRIME VENETIANS WITH TAPES - 35/50MM / Price Band A,Kyoto,,Price Band A,PT-00182,,,Auto-parsed from fabric list
FB-00132,Decora,Nuvo Roller,,Lacuna,,PRICE RANGE C,PT-00020,,,Auto-parsed from fabric list
FB-01264,Decora,25mm Alumitex,PLAIN/METALLIC - 25MM,Latino,,PLAIN/METALLIC - 25MM,PT-00169,,,Auto-parsed from fabric list
FB-00959,Decora,FB Verticals,,Legacy,,PRICE RANGE B,PT-00130,,,Auto-parsed from fabric list
FB-01000,Decora,FB Slats Only ,,Legacy,,PRICE RANGE B,PT-00134,,,Auto-parsed from fabric list
FB-00032,Decora,FB Roller,,Leighton,,PRICE RANGE C,PT-00003,,,Auto-parsed from fabric list
FB-00170,Decora,FB Panels,,Leighton,,PRICE RANGE C,PT-00024,,,Auto-parsed from fabric list
FB-00259,Decora,Perfect Fit Roller,Hayworth / Kelso / Mood / Messina / Lottie / Puriti / PERFECT FIT UNIVERSAL FRAME / Orissa / Mallory / Renzo,Leighton,,PRICE RANGE C,PT-00039,,,Auto-parsed from fabric list
FB-00595,Decora,FB Romans,,Lemon Grove,,Price Band D,PT-00086,,,Auto-parsed from fabric list
FB-00652,Decora,FB Curtains - Pencil Pleat,,Lemon Grove,,Price Band D,PT-00090,,,Auto-parsed from fabric list
FB-00709,Decora,FB Curtains - Double Pinch,,Lemon Grove,,Price Band D,PT-00094,,,Auto-parsed from fabric list
FB-00766,Decora,FB Curtains - Triple Pinch,,Lemon Grove,,Price Band D,PT-00098,,,Auto-parsed from fabric list
FB-00823,Decora,FB Curtains - Eyelet,,Lemon Grove,,Price Band D,PT-00102,,,Auto-parsed from fabric list
FB-00880,Decora,FB Wave Curtain,,Lemon Grove,,Price Band D,PT-00106,,,Auto-parsed from fabric list
FB-00057,Decora,FB Roller,,Lennox,,PRICE RANGE D,PT-00004,,,Auto-parsed from fabric list
FB-00310,Decora,Cruze FH & Tensioned,CZP01 Free Hanging / CZP04 Tensioned Bottom Up / Day & Night - CZP03 Freehanging/ CZP08 Tensioned / All Fabric Combinations,Lexington,,Price Band A,PT-00058,,,Auto-parsed from fabric list
FB-00361,Decora,Perfect Fit Cruze TDBU,CZP12 Perfect Fit Tensioned Top Down Bottom Up - Golden Oak & Mahogany Frame / Price Band A,Lexington,,Price Band A,PT-00063,,,Auto-parsed from fabric list
FB-00412,Decora,Perfect Fit Cruze BU,CZP11 Perfect Fit Tensioned Bottom Up - Golden Oak & Mahogany Frame / Price Band A,Lexington,,Price Band A,PT-00068,,,Auto-parsed from fabric list
FB-00459,Decora,Cruze Fit To Frame,CZP09 Fit to Frame Bead Clip/CZP10 Fit to Frame Taped,Lexington,,Price Band A,PT-00073,,,Auto-parsed from fabric list
FB-00506,Decora,FB Softcell V-Series,V05 Free Hanging Bottom Up Chain,Lexington,,Price Band A,PT-00078,,,Auto-parsed from fabric list
FB-00321,Decora,Cruze FH & Tensioned,**Max size for Bowery is 1200mm x 1600mm,Lexington Blockout,,Price Band B,PT-00059,,,Auto-parsed from fabric list
FB-00372,Decora,Perfect Fit Cruze TDBU,Price Band B,Lexington Blockout,,Price Band B,PT-00064,,,Auto-parsed from fabric list
FB-00423,Decora,Perfect Fit Cruze BU,Price Band B,Lexington Blockout,,Price Band B,PT-00069,,,Auto-parsed from fabric list
FB-00470,Decora,Cruze Fit To Frame,,Lexington Blockout,,Price Band B,PT-00074,,,Auto-parsed from fabric list
FB-00517,Decora,FB Softcell V-Series,,Lexington Blockout,,Price Band B,PT-00079,,,Auto-parsed from fabric list
FB-00130,Decora,Nuvo Roller,,Liberte,,PRICE RANGE B,PT-00019,,,Auto-parsed from fabric list
FB-01459,Decora,Timberlux Prime,50MM TIMBERLUX® BASSWOOD,Light Oak,,50MM TIMBERLUX® BASSWOOD,PT-00185,,,Auto-parsed from fabric list
FB-00563,Decora,FB Romans,,Lila,,Price Band B,PT-00084,,,Auto-parsed from fabric list
FB-00620,Decora,FB Curtains - Pencil Pleat,,Lila,,Price Band B,PT-00088,,,Auto-parsed from fabric list
FB-00677,Decora,FB Curtains - Double Pinch,,Lila,,Price Band B,PT-00092,,,Auto-parsed from fabric list
FB-00734,Decora,FB Curtains - Triple Pinch,,Lila,,Price Band B,PT-00096,,,Auto-parsed from fabric list
FB-00791,Decora,FB Curtains - Eyelet,,Lila,,Price Band B,PT-00100,,,Auto-parsed from fabric list
FB-00848,Decora,FB Wave Curtain,,Lila,,Price Band B,PT-00104,,,Auto-parsed from fabric list
FB-01265,Decora,25mm Alumitex,PLAIN/METALLIC - 25MM,Lilac,,PLAIN/METALLIC - 25MM,PT-00169,,,Auto-parsed from fabric list
FB-01198,Decora,Fauxwood,FAUXWOOD - 35/50MM,Linara,,FAUXWOOD - 35/50MM,PT-00164,,,Auto-parsed from fabric list
FB-01218,Decora,Fauxwood,FAUXWOOD WITH HERRINGBONE TAPES - 35/50MM,Linara,,FAUXWOOD WITH HERRINGBONE TAPES - 35/50MM,PT-00166,,,Auto-parsed from fabric list
FB-01199,Decora,Fauxwood,FAUXWOOD - 35/50MM,Linara Fine Grain,,FAUXWOOD - 35/50MM,PT-00164,,,Auto-parsed from fabric list
FB-01219,Decora,Fauxwood,FAUXWOOD WITH HERRINGBONE TAPES - 35/50MM,Linara Fine Grain,,FAUXWOOD WITH HERRINGBONE TAPES - 35/50MM,PT-00166,,,Auto-parsed from fabric list
FB-00973,Decora,FB Verticals,,Linden,,PRICE RANGE C,PT-00131,,,Auto-parsed from fabric list
FB-01014,Decora,FB Slats Only ,,Linden,,PRICE RANGE C,PT-00135,,,Auto-parsed from fabric list
FB-01059,Decora,NuVo Vertical,,Linden,,PRICE RANGE C,PT-00145,,,Auto-parsed from fabric list
FB-01077,Decora,NuVo Vertical Slats Only,,Linden,,PRICE RANGE C,PT-00149,,,Auto-parsed from fabric list
